molecule,smiles,condition,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159620>,CC(C)CC(C)CC(C)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1595d0>,CC(C)CCC1(C)C(C)C(C(C)(C)C)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159670>,CCCCCC(CC)C(C)OS(=O)(=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159710>,CCC(C)CC1(C)C(C)C1C(C)(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159760>,CCC1(C)CC(C#N)C(C(F)(F)F)CC1C=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1596c0>,CC(=O)CCCC(Cl)C(C)C(Cl)(Cl)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159800>,CCCCCC(CC)C(Cl)(Cl)CCC(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159850>,CCC(CC(C)(F)F)C(Cl)CS(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1597b0>,CCC(C)CC(CC#N)S(=O)(=O)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1598a0>,CC1C2C(C(C)(C)C)C3(C)CCC2C3(C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159940>,CC1C(C)C2C(C)C3C1C3C21CC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159990>,CCC(C)CCCC(C#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1598f0>,CCC(=O)C1C(O[Si](C)(C)C(C)(C)C)C1C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc1599e0>,CCC(C)C(CC)(C(C)C(C)C(C)C)C(C)(C)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159a80>,CCC1(C)C(C)(C)C1(C)C1(C)CC1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159a30>,CCS(=O)(=O)C1(CC(F)(F)F)CC1CC(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159b20>,CCC1C2CC(C#N)(C1C)C1(C)C(C)C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159ad0>,CC(C)C1(C)C(C(C)(C)C)C1(C)S(=O)(=O)C=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159b70>,CC(C)S(=O)(=O)CC(CC(C)(C)C=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159c10>,CCCC1C(C)C2C3C(C)C4CC4C1C32C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159c60>,CC(C)C(C(C)C)C1C(C)C(C)C(C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159cb0>,CSCC(F)C(C)(Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159d00>,CCCC(C)C(C)(F)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159bc0>,CCC(C)(C)C(C)(C(C)C=O)C(C)(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159da0>,CCCC(C)C(N(C)CCC)C(Cl)(Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159df0>,CCCC(=O)CC(C#N)(C(C)CC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159e40>,CS(=O)(=O)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159d50>,CCC(C(C)C)(C(C)(C)C(C)C)S(=O)(=O)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159ee0>,CC(CCC(C)(C)C)C[Si](Cl)(Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159e90>,CC(C)CC(C)CCC(C)C(C)C(C)C(C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159f80>,CCCC(C)C(F)(F)C(C)CCOC(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc159f30>,COC1C(C)C2C3C1C3S(=O)(=O)C2C(C)CC(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd080>,CCC(Cl)C(Cl)C(Cl)S(=O)(=O)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd0d0>,CCC(CC1C2CC1C(F)(F)C2)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd030>,CC(C)(C)C1C2C3CC4CC2C(C43)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd120>,CCCC(C)C(C)C(C)C(C)C(C(C)C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd170>,CC[Si](C)(C)OC(C)(C)[Si](C)(C)O[SiH],-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd210>,CC(C)C(CCC(Cl)Cl)C(C)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd1c0>,CCC(CCC(C)C(F)(F)F)CS(=O)(=O)C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd2b0>,CC1OCCC2(C(C)C(F)(F)F)CC12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd300>,CCC(C(C)(C)C)C(C)(C#N)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd260>,CC1CC2C3CC4CC15C(C)CC1C(C23)C41C5(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd350>,CCC1(C)C(C(C)C2CC2)C2CC3(CC4C2C43)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd3f0>,CC(C(=O)CF)C(F)C(F)CCF,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd440>,CC(C)C1CC(C)C(C2C(C)C2(C)C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd490>,CCC(C)C1CC(C(F)(F)F)CC1(C)CCOC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd4e0>,CCCC(C)C(CC)C(=O)C(C#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd530>,CCCC(C)C(CCC#N)C(C)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd3a0>,CCCS(=O)(=O)C(C)S(=O)(=O)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd5d0>,CCC1C2C(C)C1C(C)(C(C)CC)C2C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd620>,COC(=O)C(C)(C)C1(F)CC1(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd670>,CCC(C)C(C)C(=O)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd580>,CCCC(CC(CC(F)(F)F)C1CCCC1)C(C)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd6c0>,CCC1C(CC(F)(F)F)C(=O)C1(CC)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd760>,CCC(Cl)CC(Cl)[Si](C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd7b0>,CCC(N(C)CC(C=O)CCC(C)C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd710>,CCC(C)C1C(C)C2CC3C4C5CCCCC5(C)C4C3C21C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd850>,CCC1CC(C(C)C)CC(C)(C(F)(F)F)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd800>,CC1CC(CCN(C)C)(OC=O)C(C)(C)C1C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd8a0>,CC(C)C(C)C1C(C)C1CCC(C)(C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd8f0>,CC(C)C1CC2(C)C(C)(C)C(C)C(C)C2(C)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd990>,CCCCC(CC#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd9e0>,COCCCC(F)C(F)(F)C(C)OS(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dda30>,CC(C)CCC(C)CCC(CCC(F)(F)F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddb20>,CCC(C(C)C)C1C(C)C2C(C)C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dd940>,CC(F)(F)CCCS(=O)(=O)C(C)(F)C1(C)CC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddad0>,CCC(C)C1C(C(C)(CC)CC)C1(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dda80>,COC1(C2(C)C(C)C2(C)C)C(C)CC(C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddb70>,CCCC(C)C(C(C)C(C)(C)CC)C(C)(C)C(C)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddbc0>,CCC1C2(C)CC3C4C(C)(CC(C)(C)C31C)C42CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddc60>,CC(C#N)CC1(C)C(C)C2C(C)C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddc10>,CCCC1(CC)N(C)C2(C)C3C(C)CC1(C)C32C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddd00>,CC(C)C1C(C)C2CC(C)C3C(C)C1C23,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddd50>,CCC(CC)CC(F)(F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddcb0>,CCC[Si]1(OC)OC(C)(C)C2(C)C1C2(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dddf0>,CC(C)CCC1C2CC3C4CC5C(C)C4C2C531,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dde40>,CCC(C)CC(C)CC(C#N)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dde90>,CCCC(Cl)C(Cl)(Cl)C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddda0>,CC(C)C(C1C2N(C)C(C)C(C=O)C12C)S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddf30>,CCCCC(F)C(F)(CC)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddf80>,CC(CCCC(C)C(C)C)CCC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2030>,CCC(CC(C)CC=O)C(F)(F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0ddee0>,CCC1(C)C2C(C)C(C)C(C)(C(C)C)C2N1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e20d0>,CCC1(C)C(C)C2C(C#N)CC3C2(C)C31C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2120>,CC(C#N)CC(C)C(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2080>,CC1C2CC3(C)C45CC(CC46C(C)C(C)C36C1C)C2(C)C5,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e21c0>,CC(CCF)CCCC(CC(F)C(C)F)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2170>,CC1C(C)C2C1C1CC2S(=O)(=O)C1C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2260>,CCC(CC)C(F)(F)C(C)CCCC(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e22b0>,CCCCSC(CC)C(C)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2210>,CCC(C)C1C(C)C1(C(C)C)S(=O)(=O)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2300>,CC1C2(C)C(C)S(=O)(=O)C(C)C12N(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2350>,CCCC1C2CC3(C)C4CC(C(C)C)C4(OC)C123,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e23a0>,CC1CC2C3C1C3C(C)C2S(=O)(=O)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e23f0>,CCC1C(C)C2(C)CC(C)(C)C3(C)C(C)CC4(C)CC42C13C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2440>,CC(C)C1CC(C)C2C1C1C3CC4CC(C43)C21C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e24e0>,CCCC(CC(C)(C)CCC=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2490>,CC1(C)C2C3C(C4CC4)C4CC32C2CC4C3CC321,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2580>,CCC(C(C)F)[Si](Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e25d0>,CCC(C=O)C1OCC1(C)C(C)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2530>,CCC(CC(C)C(C)C(C)C(C)C)C(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2670>,CC(C)C(C)(C)C(C)(Cl)OCCl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2620>,CCC1C2C(C(C)C(C(C)C)S1(=O)=O)C2(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e26c0>,CC1C2CC(C)(C)C(C)(C)C3(C)C1CC23C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2710>,CC12CC3C4CC5C1C1CC4C4C(C1)C2C354,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e27b0>,CCCCC(C(C)C)C(CB(Cl)Cl)C(Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2760>,CC1(C)C2C3C4C2C41CC3S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2850>,CC1(C)CC1C(C)(C)CC(Cl)(Cl)C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e28a0>,CCC(C)C(C)C1(C)C(C)C(C)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2800>,CCC(CN(C)C)(C(F)(F)F)S(=O)(=O)C1CCCC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2940>,CCC(CC(F)(F)CF)N(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2990>,CCC(C)(C)C(C)C(C(C)C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e28f0>,CC(C)C(C#N)CC(CC=O)C(=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2a30>,CCSC(C)(C)CC(F)(F)C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e29e0>,CCC1C(C)C2(C)C3CC(C)C(C)C3(C)C12,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2ad0>,CCCCC(C)CC(CS(C)(=O)=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2a80>,CCS(=O)(=O)C1C2C3C(C)C(C)C(C3C)N(C)C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2b20>,CC1C2C(C)(CN(C)C)C2(C)C(C)C1S(C)(=O)=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2b70>,CCCCN(CC(CCl)CCC(F)(F)F)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2c10>,CCC(P)CC(CC)C(F)(F)P,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2bc0>,CCC1OC(C)(C)C(C)(C)C2(C)C(C)C12C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2cb0>,CC1C2C3C4CC3C(C)(C12)C41CC1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2d00>,CCC(F)CCCCC(C)C(F)C(C)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2d50>,CC(C)C(C)CC(C(C)C)C(C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2c60>,CC(C)CC(C#N)C(C#N)(C#N)C(C#N)C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2df0>,CCCC(C#N)(CCCC#N)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2da0>,CC1(C)C(C2CCS2(=O)=O)CCC1C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2e90>,CCCC1C(C#N)C(C)C1CC(F)(F)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2e40>,CC(C)C1C(C)C(C)C(C)C1C(C)(C)C1CC1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2ee0>,CCN(C)C(CN(C)C)(C(C)C)C1CC(F)(F)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2f30>,CC1CC2C(C3C4(C)CC5CCC4(C)C523)C1(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0e2f80>,CCC(F)(F)CCC(C)C(C#N)O[Si](C)(C)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df030>,CCC(C)C(C)CC1CC2C1C1C2C2C3CC4CCC4C3C21,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df0d0>,CCCC(C(C)OS(=O)OC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df080>,CC(C)CCC(CCF)C(C)CCCC(C)C(C)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df170>,CS(=O)(=O)CCC(F)C(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df1c0>,CC(C)CC(C#N)(CC1CC1)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df120>,CCC(C)(C)C(C)C(C)(C#N)O[Si](C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df210>,CCC1(C(C)C(C)=O)CS(=O)(=O)C1C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df260>,CC(C)(C)C(C)(C[SiH2]Cl)[Si](C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df300>,COC(=O)C(F)(F)CC(C)(C)CC(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df350>,CCC(CCC(C)C(C)F)CC(F)(F)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df2b0>,CCC(CCC(C)(C)C)C(=O)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df3a0>,CC12CC3C4C5CC6O[Si](C)(C)C3C6C4C1CC52,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df3f0>,CCCC1C2(C(C)CC(C)C(C)CC)CC12C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df490>,CCC(CC)C(C)(C)C(C)(Cl)Cl,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df440>,CC[SiH](CC)C(C(C)C)[SiH](C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df530>,CCC1C(C)CCC(C#N)(C(F)(F)F)C1C=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df580>,CCCCC(C(C)COC)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df5d0>,CS(=O)(=O)CCC(CCCF)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df620>,CC(Cl)CC1CC(CC(F)(F)F)CCC1C#N,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df670>,CC1CC2C3C1C1CC(C13)C2C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df4e0>,CC1CC(C(C)(C)C)C(C)(CC(F)(F)F)CO1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df710>,CCC1C2C3(C)CC3(C)C12C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df6c0>,CCC1C(C)C(C)(C)C(C)(C)C1(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df7b0>,CCCOCCC(C)(CC#N)C(C)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df800>,CCC1(C)C(C)C2C(C#N)C(C)C1C2(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df760>,CC(C)C(CC#N)C(C)C(C)C(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df850>,CCC1(C)C(C)C(C)(C)C(C)(C(C)(C)C)C1C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df8f0>,CCC(C(C)(C)C#N)C(C)(C)C(C)(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df940>,CCC(F)C(F)(CC)C(=O)C(C)(F)CC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df990>,CC(C)CC(C)C(C)C(C)C(C)C(C)C(C)C,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df8a0>,CCO[PH](=O)C(C(C)C(F)CF)P(=O)(OC)OC,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dfa30>,CCC(C)C(C#N)C(F)CF,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dfa80>,CC(C)(C)CCCC(C)(CCC=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dfad0>,CCCC(CC)CC(CS(C)(=O)=O)C(F)(F)F,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dfb20>,CC1(C)C(C=O)C(C(F)(F)F)C1COC=O,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0dfb70>,CCC1(C(C)C=O)CCC(C)(C(F)(F)F)C1,-2.0,0.96,0.981,0.984
<rdkit.Chem.rdchem.Mol object at 0x7f54dc0df9e0>,CC1CS(=O)(=O)C2C3C1C1C(C3(C)C)C12C,-2.0,0.96,0.981,0.984
