molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e260>,CCN(C)CC1(C=O)CC(C=O)C(C)C1C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e3f0>,CCCCCC1C(C#N)CCCCC1(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e440>,CC1CC2(CCC(=O)CC(=O)C2C)CC1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e490>,CCCCC(CC(CC)CC(=O)CC)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e4e0>,CCCC(C)CCC(C)CC(=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e3a0>,CCC1(CC)CS(=O)(=O)CCC(C)(C=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e530>,CCC(=O)C1OC(=O)C(C)(C)CCC(=O)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e5d0>,CCCC(C)CC(C(C)CC(C)C)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e580>,CC1(S(C)(=O)=O)CCCCC2CC2CS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e670>,CCCCCCC(C)CCCCCC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e620>,CC1C(=O)OC(=O)CC2CC(=O)OC(=O)C1C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e710>,CCC1CC(COC)COC(=O)C(C)OC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e760>,CCOC(=O)COC(=O)OCC(CN(C)C)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e6c0>,CCCCC(C(=O)OC)C(C)C(=O)C(C=O)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e800>,CCCCCCCCOC(=O)C(C)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e7b0>,CCOC(=O)CCCCCC(C)(C)O[Si](C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e850>,CCC(C=O)OCS(=O)(=O)C(C)CS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e8a0>,CC1CC(C)C2(C)CC(C)(COC(=O)O1)CN2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e8f0>,CC1C2C3CCCC(C3)C2CCC1(C)C1CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e990>,COCC1C(C)CC(=O)C2(C)CCCC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e9e0>,CCCC(CC(CC)CC)C(=O)CCCCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ea30>,CCC(C#N)(CCC(C)=O)C(C=O)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ea80>,CC(C)CCCCC(CC(=O)C(C)C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ead0>,CCCCCCCCCCC(C)CCCCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015eb20>,CCCC(CC(=O)OCC=O)C(C)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015eb70>,CCCC(C#N)C1CCCSC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ebc0>,COC(C=O)C1CCOC(=O)OCC(C)C(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ec10>,CCC(CCCCC=O)C1C(=O)CCC(C)N1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ec60>,CCCCCC(C(C)CC)C(C)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ecb0>,CCCC(=O)CC(=O)C(CCC#N)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ed00>,CC(C#N)C1C(C)(C=O)CCCC12CC2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ed50>,CCC1CCC2CCC(C(C)C)S(=O)(=O)C2C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015eda0>,CC1C2CC3CC3C1C(C)(C)COC2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015e940>,CCC(C)SCSC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ee40>,CC(=O)C1CC2CC(C)CC2(C(C)C#N)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015edf0>,CCCCC(C)C(C(=O)S(=O)(=O)OC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015eee0>,CCCC(C)C(C)(C)C1CCCC(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ef30>,CCCOC(=O)OC1CCC(=O)C(C)C(OC)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ef80>,CC(=O)C(C)N(C)C1CCOC(=O)OC1OC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a030>,CCC(C)CCC(C)C(C)C(C)CC(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ee90>,CCC1(C)C(CC#N)C(C(C)C)CCS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a080>,CCCC(C)C(CC)(C(C)C(C)(C)C(C)C)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a120>,CC1CCCCC(C)(CN(C)C=O)COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a170>,CC1CC2(C)CC1CCC(=O)CC(=O)O2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a1c0>,CN(C)C1CCC2OC(=O)OC2CC2CC21C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a0d0>,CC(=O)C(=O)S(=O)(=O)C(C=O)CCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a260>,CCCOCC(C1COC(=O)OC1C=O)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a2b0>,CCC(CCCC(C)(C)CC)S(=O)(=O)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a300>,CC(C)(C)C(CC#N)CC1C(C=O)C1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a350>,CCC(C)CCN1C=CC(=C2C=CN(C)C=C2)C=C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a210>,CC(C)(C)C1C(C(C)(C)C#N)C(CC=O)C1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a3f0>,CC1CCC(OC(=O)CC=O)C(=O)C1CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a440>,CCCC(CC)CCC(CC(=O)OC)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a490>,CCS(=O)(=O)CCC(C)(CC=O)C1(C)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a3a0>,CCC1(CCCN(C)C)OC(=O)OC1C(C)(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a530>,CCOC(C#N)OC(=O)OC(C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a580>,CC1C(C=O)C1C1(CC(=O)C=O)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a5d0>,CCCCCC(C)CCC(C)CC1CCC(CCC)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a620>,CCC(C)(C=O)C(C)CCCOC(=O)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a670>,CCC(Cl)CC(C)(OC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a6c0>,CCC(C(C)=O)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a710>,CCC(Cl)C(CC)SC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a4e0>,COC(CN(C)C(C)C)(C(C)C)C1OC(=O)OC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a760>,CCC(CCC#N)C1(CS(C)(=O)=O)CC(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a800>,CCC1(C2CCC(C)(C)C2)CC1C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a850>,CCCC(C)C(C(C)C=O)C(C)CCC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a8a0>,CCCC(C)CCC(=O)CCCCCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a7b0>,CCCN(C)CC1(C)CC2OC(=O)OC2C1N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a8f0>,CC12CC(C)(C)C(CC1=O)C(S(C)(=O)=O)C2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a940>,CCC12C3CC(C)C1S(=O)(=O)C(C(C)(C)C)C32,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a9e0>,CC(CCC#N)C1C(C)CCC(=O)C1(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015aa30>,CCC(C)CCCCCCCC(C#N)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015aa80>,CCC(F)(F)CCC(C)(C=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015a990>,CCCCCCC(C)C(C)C(C)CC(C)(C)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ab20>,CCCC(OC)C1CCCOC(=O)OC(C)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015aad0>,CC(=O)C1(C)CCC2C(CCCC1C)CCC2(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015abc0>,CCCCOC(=O)OC(C)C(=O)C(C)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ac10>,CCC(C)(C)C(CCC(=O)CC(C)C)C(C)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ac60>,CCCN(C)CCOC(=O)OCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015acb0>,CC(CC1CCCC1)C12CCCC1OC(=O)O2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ad00>,CCCC1C2C(CC3C(C)C13C)CN2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ad50>,CC1C(COC=O)COC(=O)OCCC(=O)N1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ada0>,CCCCC(SC)C(=O)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015adf0>,CCCCC(C)COS(=O)(=O)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ab70>,COCC(C=O)C(C#N)OC(=O)OCC(=O)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ae90>,CCCC(C=O)CC(C)CC(CC=O)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015aee0>,CCCCC(C)CC(C)CCC(OC)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015af30>,CC1(C(C#N)C(=O)C=O)CC2CCC(C2)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015af80>,CCCCC1(OC(=O)OCC)CC1C(C)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c030>,CCCC(COC)(CC(C)C)C(C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c080>,CCC(C)(CCC(C)CCCC=O)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c0d0>,CCCC(C(C)C)C(CC)(CC=O)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ae40>,CCCCCCSCCSC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c170>,CCOC(=O)OCC(OC)C(=O)C(C)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c1c0>,CC1C2CC(OC(=O)O2)OC(C=O)CCCN1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c210>,CCCC(C)CC(COCC=O)S(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c260>,COC(=O)OC1CC(=O)C(C)(C)C(=O)CO1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c2b0>,CCC(C(=O)OCCCC=O)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c120>,CC(C#N)C1CCCC12CC1CC2C2CCC(C)(C)C12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c300>,CCC(C)CC(CC)OC(=O)COC(=O)C(C)(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c3a0>,CCCCC(CC)CC(=O)OCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c3f0>,COCCCC(CC(C)CC(C)=O)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c440>,CCC1(CC=O)COC(=O)OC1CC(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c350>,CCC(=O)CCC(=O)OC1C2CC3C(=O)OC(C2=O)C31,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c490>,CCC1(C(C)=O)CCS(=O)(=O)C(C)C(C)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c4e0>,CSC1CC2CC1C1C(C)CC(C(=O)C(C)CCF)C21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c580>,CC(CCC(C)(C)C)OC(=O)OC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c5d0>,COC(=O)CCC(C=O)CCC(C)CCCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c530>,CCC(C(C)C(=O)C(C)(C)C#N)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c620>,CCCC(=O)C(C)C(CC(C)C#N)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c670>,CC1CC(C2CCCC(=O)C2)C2CC2C1(C)CCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c6c0>,CCCC1(C)CCCC1C1C(C)C(C)CC(C)(C)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c760>,CCCC(C)C1(C)CC2(CC)CC2C1C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c710>,CC1CCC(C2(C)C(C)CS2(=O)=O)CC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c7b0>,CCC1(CC(C#N)C(CN(C)C)OC)OC(=O)OC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c850>,CCCC(=O)C(C)C(OC)C1CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c800>,CCC(C)C(=O)C1C(=O)CC(CC)C(=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c8a0>,CCCC(CC)CCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c940>,CCCCCC(C)C[Si](OC)(OC)C(CC)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c990>,CCCC(C)C1(C)CCC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c8f0>,CCC1C(OC)C(=O)C1C(C)(C)CCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ca30>,CC1C2CC3C(C)(C)CC3(C2)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015c9e0>,CCC(C)C1CCC(CCS(C)(=O)=O)C(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cad0>,COC(=O)OC(C)(C#N)OCCCCCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cb20>,CCCC(C)CC(C)(C)C(C)(CC)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ca80>,COC12COC(=O)OC1C(C)(C)N(C)C(C)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cb70>,CCC(CC=O)C(C(COC)C(C)C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cc10>,CC1OCC(C)C2(COC(=O)OC2)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cbc0>,CCCCC(C(C)C)C(C)(C#N)O[Si](C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cc60>,COC1(C(C)CC#N)C(OC(C)=O)CCS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cd00>,CCCC(=O)CCC(C(C)=O)C(C)(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cd50>,CCCCCCCC(C#N)OC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cda0>,CCCCC1(CC#N)CC(C)C(C)C(C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cdf0>,CC1CCCC(S(=O)(=O)C2CC2)OCC1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ce40>,CCCCSC(C)(C)CN(C)C(C)CC(C)CCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ccb0>,CCC1(S(=O)(=O)CC)C(C)C(C=O)(C=O)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ce90>,COC1COC(=O)OC(C)CC(N(C)C=O)CC1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cf30>,CCCC1C2CC(C3CC3)S(=O)(=O)C12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cf80>,CCCC1C(C)CC1(C=O)C(=O)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d030>,CCC(C)CCCC(C)CCOC(=O)OCCOC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d080>,CCCCCCCB(CCCCCC)C(Cl)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d0d0>,COCCOC(=O)OCCCCC(C)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d120>,CCC(=O)CC(C)C(C=O)CCC(C)COC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d170>,COC(=O)CCSC(C)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d1c0>,CCC(C)(C)CC1(C)CC1(C)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015cee0>,CC(=O)C1C(C)CCCCC(C)C1S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d210>,CCCC(CC)(C(=O)C(C)C)C(C)C(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d260>,CC1CC(C)C(C(C)C)S(=O)(=O)CC(C)C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d2b0>,CC(C#N)C1CC1C(C)C1C(C)CCS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d350>,CCCCC(CC)OOC(=O)OOOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d3a0>,CCCCCC(C)(CC)OC(=O)OC(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301595d0>,COC1C2CS(=O)(=O)CC2C1(C)C(C)(C)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d3f0>,CCC(C(=O)OC(C)(C)C)N(C)C(C)CCCC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d490>,CCCCCCC1(CSC)CC1C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d4e0>,CCC(=O)C(C)C[Si](C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d530>,CCCCCCC(C)(CCC)C(C)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d580>,CCC(=O)C(C)P(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d5d0>,CCC(=O)C(=O)C12CN(C)CC1OC(=O)O2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d620>,CC1OC(=O)OCC(CCN(C)CC#N)C1N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d440>,CCC(C)(C)C(=O)OCCC(C)C1COC(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d6c0>,CCCOC(=O)OCC1OC(CCC)CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d670>,CCC1(C)C(C=O)CCC2C1C(F)(F)C2(C)C(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d760>,CCCCCCCCS(=O)(=O)CCCC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d7b0>,CCC(OC(=O)OC)C(C)C(C)(C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d800>,COC(=O)CCCCCCS(=O)(=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d710>,CC(Cl)OS(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d850>,CC1OC(C)(C)C(C(C)C)(C(C)C)C2CC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d8f0>,CCCCCS(=O)(=O)CCSC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d940>,CCCOCCC(CC=O)OC(=O)OCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d990>,COC1(C)CC1C(C)(C)CCC1COC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d9e0>,CCC(C)C1CCC(=O)C(C=O)N(C(C)C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015da30>,CC1OC(=O)OCCC1(C)C1OC1(C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015d8a0>,CC(C(=O)OC1CCCCC1)C1CC(C#N)C(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dad0>,CCCCCCC(C)C(C)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015da80>,CCCCC(CCB1OC(C)(C)C(C)(C)O1)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015db20>,COC(=O)OCC(C)(OC)C(CN(C)C(C)C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dbc0>,CCCCC(C)CCC(C)C(CCC)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015db70>,CCC(OC)C(C)C(CCOC(=O)OC(C)C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dc60>,CCCCCC(CCOC(=O)OC(C)C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dcb0>,CCCCCS(=O)(=O)CCC(C)CCCCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dd00>,CCC1CCCCC1C(F)(F)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dd50>,CC1CCCC(C)(CC(C)(C)C)C1C(=O)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015dda0>,CCC(OC(=O)OC(C)(C)C)N(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015ddf0>,CC1CC(C)CC(COC(=O)OC(C)Cl)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015de40>,CC(=O)OCOC(C)CCCCCS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3015de90>,COC(=O)CC(C)CC(=O)C(C)CC(C)C#N,0.996,1.0,0.938
